"id","district_id","name_uz","name_oz","name_ru"
"1025","105","Qayqi","Қайқи","Қайқи"
"1026","105","Qayqi","Қайқи","Қайқи"
"1027","105","Qo'g'ay","Қўғай","Қўғай"
"1028","105","Qo'g'ay","Қўғай","Қўғай"
"1029","105","Qo'g'ay-o'lmas","Қўғай-ўлмас","Қўғай-ўлмас"
"1030","105","Uchqo'rg'on","Учқўрғон","Учқўрғон"
"1031","105","Uchyog'och","Учёғоч","Учёғоч"
"1032","105","Yangi yor","Янги ёр","Янги ёр"
"1033","105","Yangiobod","Янгиобод","Янгиобод"
"1034","105","Yangiobod","Янгиобод","Янгиобод"
"1035","105","Yashiq","Яшиқ","Яшиқ"
"1036","104","Axsi","Ахси","Ахси"
"1037","104","Birlashgan","Бирлашган","Бирлашган"
"1038","104","Birlashgan","Бирлашган","Бирлашган"
"1039","104","Boyog'on","Боёғон","Боёғон"
"1040","104","Churtuk","Чуртук","Чуртук"
"1041","104","Fayziobod","Файзиобод","Файзиобод"
"1042","104","G'ayrat","Ғайрат","Ғайрат"
"1043","104","G'ayrat","Ғайрат","Ғайрат"
"1044","104","Jiydakapa","Жийдакапа","Жийдакапа"
"1045","104","Jiydakapa","Жийдакапа","Жийдакапа"
"1046","104","Kichik toshloq","Кичик тошлоқ","Кичик тошлоқ"
"1047","104","Mashad","Машад","Машад"
"1048","104","Mashad","Машад","Машад"
"1049","104","O'nxayat","Ўнхаят","Ўнхаят"
"1050","104","Soku","Соку","Соку"
"1051","104","Teshiktosh","Тешиктош","Тешиктош"
"1052","104","Uychi","Уйчи","Уйчи"
"1053","104","Uychi","Уйчи","Уйчи"
"1054","104","Yorkatay","Ёркатай","Ёркатай"
"1055","104","Yorqo'rg'on","Ёрқўрғон","Ёрқўрғон"
"1056","104","Ziyokor","Зиёкор","Зиёкор"
"1057","108","Bekobod","Бекобод","Бекобод"
"1058","108","Bekobod","Бекобод","Бекобод"
"1059","108","Birlashkan","Бирлашкан","Бирлашкан"
"1060","108","G'ovazon","Ғовазон","Ғовазон"
"1061","108","Iskavot","Искавот","Искавот"
"1062","108","Istiqlol","Истиқлол","Истиқлол"
"1063","108","Kalisho","Калишо","Калишо"
"1064","108","Ko'kyor","Кўкёр","Кўкёр"
"1065","108","Nanay","Нанай","Нанай"
"1066","108","Nanay","Нанай","Нанай"
"1067","108","Navkent","Навкент","Навкент"
"1068","108","Navkent","Навкент","Навкент"
"1069","108","Navro'zobod","Наврўзобод","Наврўзобод"
"1070","108","Poromon","Поромон","Поромон"
"1071","108","Poromon","Поромон","Поромон"
"1072","108","Qizil qiyoq","Қизил қиёқ","Қизил қиёқ"
"1073","108","Qorachasho'rkent","Қорачашўркент","Қорачашўркент"
"1074","108","Qorapolvon","Қораполвон","Қораполвон"
"1075","108","Qorapolvon","Қораполвон","Қораполвон"
"1076","108","Qorayong'oq","Қораёнғоқ","Қораёнғоқ"
"1077","108","Rovot","Ровот","Ровот"
"1078","108","Salmon","Салмон","Салмон"
"1079","108","Sangiston","Сангистон","Сангистон"
"1080","108","Sharq yulduzi","Шарқ юлдузи","Шарқ юлдузи"
"1081","108","Xo'jasho'rkent","Хўжашўркент","Хўжашўркент"
"1082","108","Yangiqo'rg'on","Янгиқўрғон","Янгиқўрғон"
"1083","108","Yumaloqtepa","Юмалоқтепа","Юмалоқтепа"
"1084","108","Zarbdor","Зарбдор","Зарбдор"
"1085","108","Zarkent","Заркент","Заркент"
"1086","108","Zarkent","Заркент","Заркент"
"1087","107","Axcha","Ахча","Ахча"
"1088","107","Axcha","Ахча","Ахча"
"1089","107","Baymoq","Баймоқ","Баймоқ"
"1090","107","Chust","Чуст","Чуст"
"1091","107","G'ova","Ғова","Ғова"
"1092","107","G'ova","Ғова","Ғова"
"1093","107","Karkidon","Каркидон","Каркидон"
"1094","107","Karkidon","Каркидон","Каркидон"
"1095","107","Karnon","Карнон","Карнон"
"1096","107","Karnon","Карнон","Карнон"
"1097","107","Og'asaray","Оғасарай","Оғасарай"
"1098","107","Olmos","Олмос","Олмос"
"1099","107","Olmos","Олмос","Олмос"
"1100","107","Qoraqo'rg'on","Қорақўрғон","Қорақўрғон"
"1101","107","Sarimsoqtepa","Саримсоқтепа","Саримсоқтепа"
"1102","107","Sho'rkent","Шўркент","Шўркент"
"1103","107","Shoyon","Шоён","Шоён"
"1104","107","Shoyon","Шоён","Шоён"
"1105","107","Varzik","Варзик","Варзик"
"1106","107","Varzik","Варзик","Варзик"
"1107","107","Xisorak","Хисорак","Хисорак"
"1108","107","Xisorak","Хисорак","Хисорак"
"1109","107","Yorqishloq","Ёрқишлоқ","Ёрқишлоқ"
"1110","106","Alixon","Алихон","Алихон"
"1111","106","Alixon","Алихон","Алихон"
"1112","106","Ayqiron","Айқирон","Айқирон"
"1113","106","Ayqiron","Айқирон","Айқирон"
"1114","106","Baliqli ko'l","Балиқли кўл","Балиқли кўл"
"1115","106","Bog'iston","Боғистон","Боғистон"
"1116","106","Chortoq","Чортоқ","Чортоқ"
"1117","106","Karaskan","Караскан","Караскан"
"1118","106","Ko'shan","Кўшан","Кўшан"
"1119","106","Koroskon","Короскон","Короскон"
"1120","106","Muchum","Мучум","Мучум"
"1121","106","Muchum","Мучум","Мучум"
"1122","106","Ora ariq","Ора ариқ","Ора ариқ"
"1123","106","Pastki Peshqo'rg'on","Пастки Пешқўрғон","Пастки Пешқўрғон"
"1124","106","Peshqo'rg'on","Пешқўрғон","Пешқўрғон"
"1125","106","Saroy","Сарой","Сарой"
"1126","106","Tinchlik","Тинчлик","Тинчлик"
"1127","106","Xazratishox","Хазратишох","Хазратишох"
"1128","106","Xazratishox","Хазратишох","Хазратишох"
"1129","106","Yuqori Peshqo'rg'on","Юқори Пешқўрғон","Юқори Пешқўрғон"
"1130","109","Beshqo'ton","Бешқўтон","Бешқўтон"
"1131","109","Bog'bon","Боғбон","Боғбон"
"1132","109","Bulung'ur","Булунғур","Булунғур"
"1133","109","F.Yo'ldoshev nomli","F.Yo'ldoshev номли","F.Yo'ldoshev номли"
"1134","109","Kildon","Килдон","Килдон"
"1135","109","Kildon","Килдон","Килдон"
"1136","109","Kulchabiy","Кулчабий","Кулчабий"
"1137","109","Navoiy nomli","Навоий номли","Навоий номли"
"1138","109","O'rtabuloq","Ўртабулоқ","Ўртабулоқ"
"1139","109","Soxibkor","Сохибкор","Сохибкор"
"1140","109","Soxibkor","Сохибкор","Сохибкор"
"1141","111","Azamat","Азамат","Азамат"
"1142","111","Azamat","Азамат","Азамат"
"1143","111","Bahrin","Баҳрин","Баҳрин"
"1144","111","Chordara","Чордара","Чордара"
"1145","111","Damariq","Дамариқ","Дамариқ"
"1146","111","Fayziobod","Файзиобод","Файзиобод"
"1147","111","Halqabod","Ҳалқабод","Ҳалқабод"
"1148","111","Haqiqat","Ҳақиқат","Ҳақиқат"
"1149","111","Ishtixon","Иштихон","Иштихон"
"1150","111","Mitan","Митан","Митан"
"1151","111","O'rtaqishloq","Ўртақишлоқ","Ўртақишлоқ"
"1152","111","Odil","Одил","Одил"
"1153","111","Qirqyigit","Қирқйигит","Қирқйигит"
"1154","111","Qurli","Қурли","Қурли"
"1155","111","Ravot","Равот","Равот"
"1156","111","Shayxislom","Шайхислом","Шайхислом"
"1157","111","Sheyxlar","Шейхлар","Шейхлар"
"1158","111","Sug'ot","Суғот","Суғот"
"1159","111","Xalqobod","Халқобод","Халқобод"
"1160","111","Yangikent","Янгикент","Янгикент"
"1161","111","Yangirabot","Янгиработ","Янгиработ"
"1162","111","Zarband","Зарбанд","Зарбанд"
"1163","110","Dehqonobod","Деҳқонобод","Деҳқонобод"
"1164","110","Dehqonobod","Деҳқонобод","Деҳқонобод"
"1165","110","Eski Jomboy","Эски Жомбой","Эски Жомбой"
"1166","110","G'azira","Ғазира","Ғазира"
"1167","110","Jomboy","Жомбой","Жомбой"
"1168","110","Jomboy","Жомбой","Жомбой"
"1169","110","Juriyat","Журият","Журият"
"1170","110","Kattaqishloq","Каттақишлоқ","Каттақишлоқ"
"1171","110","Qangli","Қангли","Қангли"
"1172","110","Qo'ng'irot","Қўнғирот","Қўнғирот"
"1173","110","Qoramuyin","Қорамуйин","Қорамуйин"
"1174","110","Sherqo'rg'on","Шерқўрғон","Шерқўрғон"
"1175","110","Xo'ja","Хўжа","Хўжа"
"1176","110","Xolvoyi","Холвойи","Холвойи"
"1177","113","Ingichka","Ингичка","Ингичка"
"1178","112","Durbesh","Дурбеш","Дурбеш"
"1179","112","Girdiqo'rg'on","Гирдиқўрғон","Гирдиқўрғон"
"1180","112","Jumaboy","Жумабой","Жумабой"
"1181","112","Kattako'rpa","Каттакўрпа","Каттакўрпа"
"1182","112","Kattaming","Каттаминг","Каттаминг"
"1183","112","Kattaming","Каттаминг","Каттаминг"
"1184","112","Kichikmundiyon","Кичикмундиён","Кичикмундиён"
"1185","112","Moybuloq","Мойбулоқ","Мойбулоқ"
"1186","112","Mundiyon","Мундиён","Мундиён"
"1187","112","Omonboy","Омонбой","Омонбой"
"1188","112","Payshanba","Пайшанба","Пайшанба"
"1189","112","Polvontepa","Полвонтепа","Полвонтепа"
"1190","112","Qo'shtepa","Қўштепа","Қўштепа"
"1191","112","Qoradaryo","Қорадарё","Қорадарё"
"1192","112","Saroyqo'rg'on","Саройқўрғон","Саройқўрғон"
"1193","112","Suv xovuzi","Сув ховузи","Сув ховузи"
"1194","112","Vayrat","Вайрат","Вайрат"
"1195","112","Yangiqo'rg'oncha","Янгиқўрғонча","Янгиқўрғонча"
"1196","112","Yangiqo'rg'oncha","Янгиқўрғонча","Янгиқўрғонча"
"1197","115","Balandqo'rg'on","Баландқўрғон","Баландқўрғон"
"1198","115","Chaqar","Чақар","Чақар"
"1199","115","Guliston","Гулистон","Гулистон"
"1200","115","Islom Shoir","Ислом Шоир","Ислом Шоир"
"1201","115","Kosogoron","Косогорон","Косогорон"
"1202","115","Mirbozor","Мирбозор","Мирбозор"
"1203","115","Oltio'g'il","Олтиўғил","Олтиўғил"
"1204","115","Oqtosh","Оқтош","Оқтош"
"1205","115","Qadim","Қадим","Қадим"
"1206","115","Qo'yi Charxin","Қўйи Чархин","Қўйи Чархин"
"1207","115","Qorako'l","Қоракўл","Қоракўл"
"1208","115","Qorasiyrak","Қорасийрак","Қорасийрак"
"1209","115","Yangirabod","Янгирабод","Янгирабод"
"1210","116","Jarquduq","Жарқудуқ","Жарқудуқ"
"1211","116","Jom","Жом","Жом"
"1212","116","Nurbuloq","Нурбулоқ","Нурбулоқ"
"1213","116","Nurbuloq","Нурбулоқ","Нурбулоқ"
"1214","116","Nurobod","Нуробод","Нуробод"
"1215","116","Sazog'on","Сазоғон","Сазоғон"
"1216","116","Tim","Тим","Тим"
"1217","116","Tutli","Тутли","Тутли"
"1218","116","Ulus","Улус","Улус"
"1219","117","A.Navoiy","A.Navoiy","A.Navoiy"
"1220","117","Avazali","Авазали","Авазали"
"1221","117","Bolta","Болта","Болта"
"1222","117","Dahbed","Даҳбед","Даҳбед"
"1223","117","Kumushkent","Кумушкент","Кумушкент"
"1224","117","Loyish","Лойиш","Лойиш"
"1225","117","Oqdaryo","Оқдарё","Оқдарё"
"1226","117","Oytamg'ali","Ойтамғали","Ойтамғали"
"1227","117","Primkent","Примкент","Примкент"
"1228","117","Qirqdarxon","Қирқдархон","Қирқдархон"
"1229","117","Qorateri","Қоратери","Қоратери"
"1230","117","Yangikent","Янгикент","Янгикент"
"1231","117","Yangiobod","Янгиобод","Янгиобод"
"1232","117","Yangiqo'rg'on","Янгиқўрғон","Янгиқўрғон"
"1233","117","Yangiqo'rg'on","Янгиқўрғон","Янгиқўрғон"
"1234","117","Zarafshon","Зарафшон","Зарафшон"
"1235","119","Agron","Агрон","Агрон"
"1236","119","Anxor","Анхор","Анхор"
"1237","119","Arabxona","Арабхона","Арабхона"
"1238","119","Balhiyon","Балҳиён","Балҳиён"
"1239","119","Besh qahramon","Беш қаҳрамон","Беш қаҳрамон"
"1240","119","Bolatosh","Болатош","Болатош"
"1241","119","Charxin","Чархин","Чархин"
"1242","119","Chimboy","Чимбой","Чимбой"
"1243","119","Chortut","Чортут","Чортут"
"1244","119","Dimishkibolo","Димишкиболо","Димишкиболо"
"1245","119","Do'rmontepa","Дўрмонтепа","Дўрмонтепа"
"1246","119","Go'zalkent","Гўзалкент","Гўзалкент"
"1247","119","Go'zalkent","Гўзалкент","Гўзалкент"
"1248","119","Hindiboyi","Ҳиндибойи","Ҳиндибойи"
"1249","119","Iskandari","Искандари","Искандари"
"1250","119","Jag'alboyli","Жағалбойли","Жағалбойли"
"1251","119","Juma","Жума","Жума"
"1252","119","Mehnat","Меҳнат","Меҳнат"
"1253","119","Namuna","Намуна","Намуна"
"1254","119","Nayman","Найман","Найман"
"1255","119","O'rta Charxin","Ўрта Чархин","Ўрта Чархин"
"1256","119","Po'latchi","Пўлатчи","Пўлатчи"
"1257","119","Sanchikul","Санчикул","Санчикул"
"1258","119","Saribosh","Сарибош","Сарибош"
"1259","119","Saribosh","Сарибош","Сарибош"
"1260","119","Torariq","Торариқ","Торариқ"
"1261","120","Do'stobod","Дўстобод","Дўстобод"
"1262","120","Karnab","Карнаб","Карнаб"
"1263","120","Misit","Мисит","Мисит"
"1264","120","Past Burkut","Паст Буркут","Паст Буркут"
"1265","120","Qodirist","Қодирист","Қодирист"
"1266","120","Quyiboq","Қуйибоқ","Қуйибоқ"
"1267","120","Sanchiqul","Санчиқул","Санчиқул"
"1268","120","Sultonobod","Султонобод","Султонобод"
"1269","120","Suluvqo'rg'on","Сулувқўрғон","Сулувқўрғон"
"1270","120","Urgich","Ургич","Ургич"
"1271","120","Xayrobod","Хайробод","Хайробод"
"1272","120","Xumor","Хумор","Хумор"
"1273","120","Xumor","Хумор","Хумор"
"1274","120","Yuqori Po'latchi","Юқори Пўлатчи","Юқори Пўлатчи"
"1275","120","Ziyovuddin","Зиёвуддин","Зиёвуддин"
"1276","118","Birlashgan","Бирлашган","Бирлашган"
"1277","118","Chelak","Челак","Челак"
"1278","118","Choparoshli","Чопарошли","Чопарошли"
"1279","118","Choshtepa","Чоштепа","Чоштепа"
"1280","118","Do'stlarobod","Дўстларобод","Дўстларобод"
"1281","118","Do'stlik","Дўстлик","Дўстлик"
"1282","118","G'ujumsoy","Ғужумсой","Ғужумсой"
"1283","118","Guliston","Гулистон","Гулистон"
"1284","118","Ko'kdala","Кўкдала","Кўкдала"
"1285","118","Ko'ksaroy","Кўксарой","Кўксарой"
"1286","118","Ko'lto'sin","Кўлтўсин","Кўлтўсин"
"1287","118","O'rta saydov","Ўрта сайдов","Ўрта сайдов"
"1288","118","Oqqo'rg'on","Оққўрғон","Оққўрғон"
"1289","118","Oqqo'rg'on","Оққўрғон","Оққўрғон"
"1290","118","Oytamg'ali","Ойтамғали","Ойтамғали"
"1291","118","Payariq","Пайариқ","Пайариқ"
"1292","118","Qorasuv","Қорасув","Қорасув"
"1293","118","Qorasuv","Қорасув","Қорасув"
"1294","118","Sanoat","Саноат","Саноат"
"1295","118","Tomoyrat","Томойрат","Томойрат"
"1296","118","Tupolos","Туполос","Туполос"
"1297","118","Xo'ja Ismoil","Хўжа Исмоил","Хўжа Исмоил"
"1298","114","Jush","Жуш","Жуш"
"1299","114","Oqtepa","Оқтепа","Оқтепа"
"1300","114","Oxunboboyev nomli","Охунбобоев номли","Охунбобоев номли"
"1301","114","Pichat","Пичат","Пичат"
"1302","114","Qo'shrabot","Қўшработ","Қўшработ"
"1303","114","Qo'shrabot","Қўшработ","Қўшработ"
"1304","114","Urgandji","Урганджи","Урганджи"
"1305","114","Zarkent","Заркент","Заркент"
"1306","114","Zarmitan","Зармитан","Зармитан"
"1307","122","Farxod","Фарход","Фарход"
"1308","122","Kimyogar","Кимёгар","Кимёгар"
"1309","122","Xishrav","Хишрав","Хишрав"
"1310","121","Bog'ibaland","Боғибаланд","Боғибаланд"
"1311","121","Dashtakibolo","Даштакиболо","Даштакиболо"
"1312","121","Gulobod","Гулобод","Гулобод"
"1313","121","Kattaqo'rg'onariq","Каттақўрғонариқ","Каттақўрғонариқ"
"1314","121","Kulbaipoyon","Кулбаипоён","Кулбаипоён"
"1315","121","Ohalik","Оҳалик","Оҳалик"
"1316","121","Qaynama","Қайнама","Қайнама"
"1317","121","Qo'shtamg'ali","Қўштамғали","Қўштамғали"
"1318","121","Ulug'bek","Улуғбек","Улуғбек"
"1319","121","Xo'ja Ahrori Vali","Хўжа Аҳрори Вали","Хўжа Аҳрори Вали"
"1320","123","Adas","Адас","Адас"
"1321","123","Adas","Адас","Адас"
"1322","123","Bog'izag'on","Боғизағон","Боғизағон"
"1323","123","Bog'izag'on","Боғизағон","Боғизағон"
"1324","123","G'o'lba","Ғўлба","Ғўлба"
"1325","123","Jumabozor","Жумабозор","Жумабозор"
"1326","123","Madaniyat","Маданият","Маданият"
"1327","123","Qo'rg'oncha","Қўрғонча","Қўрғонча"
"1328","123","Sochakibolo","Сочакиболо","Сочакиболо"
"1329","123","Tepaqishloq","Тепақишлоқ","Тепақишлоқ"
"1330","123","Toyloq","Тойлоқ","Тойлоқ"
"1331","123","Toyloq","Тойлоқ","Тойлоқ"
"1332","124","Baxrin","Бахрин","Бахрин"
"1333","124","Beshbuloq","Бешбулоқ","Бешбулоқ"
"1334","124","Buloqboshi","Булоқбоши","Булоқбоши"
"1335","124","G'o's","Ғўс","Ғўс"
"1336","124","G'o's","Ғўс","Ғўс"
"1337","124","Ilonli","Илонли","Илонли"
"1338","124","Ispanza","Испанза","Испанза"
"1339","124","Ispanza","Испанза","Испанза"
"1340","124","Jartepa","Жартепа","Жартепа"
"1341","124","Jartepa","Жартепа","Жартепа"
"1342","124","Kamangaron","Камангарон","Камангарон"
"1343","124","Kenagas","Кенагас","Кенагас"
"1344","124","Mirzaqishloq","Мирзақишлоқ","Мирзақишлоқ"
"1345","124","Pochvon","Почвон","Почвон"
"1346","124","Pochvon","Почвон","Почвон"
"1347","124","Qoratepa","Қоратепа","Қоратепа"
"1348","124","Uramas","Урамас","Урамас"
"1349","124","Uramas","Урамас","Урамас"
"1350","124","Urgut","Ургут","Ургут"
"1351","124","Yangiariq","Янгиариқ","Янгиариқ"
"1352","125","Angor (mavjud)","Ангор (мавжуд)","Ангор (мавжуд)"
"1353","125","Angor (yangi)","Ангор (янги)","Ангор (янги)"
"1354","125","Gilambob","Гиламбоб","Гиламбоб"
"1355","125","Do‘stlik","Дўстлик","Дўстлик"
"1356","125","Zang","Занг","Занг"
"1357","125","Zartepa","Зартепа","Зартепа"
"1358","125","Istiqlol","Истиқлол","Истиқлол"
"1359","125","Kayran","Кайран","Кайран"
"1360","125","Kayran","Кайран","Кайран"
"1361","125","Qorasuv","Қорасув","Қорасув"
"1362","125","Qorasuv","Қорасув","Қорасув"
"1363","125","Navoiy","Навоий","Навоий"
"1364","125","Novshahar","Новшаҳар","Новшаҳар"
"1365","125","Tallimaron","Таллимарон","Таллимарон"
"1366","125","Tallimaron","Таллимарон","Таллимарон"
"1367","125","Talloshqon","Таллошқон","Таллошқон"
"1368","125","Xomkon","Хомкон","Хомкон"
"1369","125","Yangi turmush","Янги турмуш","Янги турмуш"
"1370","125","Yangiobod","Янгиобод","Янгиобод"
"1371","211","Bandixon","Бандихон","Бандихон"
"1372","126","Boysun","Бойсун","Бойсун"
"1373","126","Ketmonchi","Кетмончи","Кетмончи"
"1374","126","Kofrun","Кофрун","Кофрун"
"1375","126","Qorabo‘yin","Қорабўйин","Қорабўйин"
"1376","126","Qo‘ng‘irot","Қўнғирот","Қўнғирот"
"1377","126","Qo‘rg‘oncha","Қўрғонча","Қўрғонча"
"1378","126","Machay","Мачай","Мачай"
"1379","126","Pasurxi","Пасурхи","Пасурхи"
"1380","126","Poyonqo‘rg‘on","Поёнқўрғон","Поёнқўрғон"
"1381","126","Rabot","Работ","Работ"
"1382","126","Tangimush","Тангимуш","Тангимуш"
"1383","126","Temir darvoza","Темир дарвоза","Темир дарвоза"
"1384","126","Chinorli","Чинорли","Чинорли"
"1385","127","Anbarsoy","Анбарсой","Анбарсой"
"1386","127","Binokor","Бинокор","Бинокор"
"1387","127","Dahana","Даҳана","Даҳана"
"1388","127","Dahana","Даҳана","Даҳана"
"1389","127","Denov","Денов","Денов"
"1390","127","Denov","Денов","Денов"
"1391","127","Do‘stlik","Дўстлик","Дўстлик"
"1392","127","Jamatak","Жаматак","Жаматак"
"1393","127","Kenagas","Кенагас","Кенагас"
"1394","127","Qiziljar","Қизилжар","Қизилжар"
"1395","127","Qiziljar","Қизилжар","Қизилжар"
"1396","127","Namozgoh","Намозгоҳ","Намозгоҳ"
"1397","127","Paxtakurash","Пахтакураш","Пахтакураш"
"1398","127","Pistamozor","Пистамозор","Пистамозор"
"1399","127","Sina","Сина","Сина"
"1400","127","Tortuvli","Тортувли","Тортувли"
"1401","127","Farg‘ona","Фарғона","Фарғона"
"1402","127","Xayrabot","Хайработ","Хайработ"
"1403","127","Xitoyan","Хитоян","Хитоян"
"1404","127","Xolchayon","Холчаён","Холчаён"
"1405","127","Xolchayon","Холчаён","Холчаён"
"1406","127","Hazarbog‘","Ҳазарбоғ","Ҳазарбоғ"
"1407","127","Yurchi","Юрчи","Юрчи"
"1408","127","Yurchi","Юрчи","Юрчи"
"1409","127","Yangi Hazorbog‘","Янги Ҳазорбоғ","Янги Ҳазорбоғ"
"1410","127","Yangibog‘","Янгибоғ","Янгибоғ"
"1411","127","Yangibog‘","Янгибоғ","Янгибоғ"
"1412","127","Yangizamon","Янгизамон","Янгизамон"
"1413","127","Yangiobod","Янгиобод","Янгиобод"
"1414","127","Yangiobod","Янгиобод","Янгиобод"
"1415","128","Dehqonobod","Деҳқонобод","Деҳқонобод"
"1416","128","Jarqo‘rg‘on","Жарқўрғон","Жарқўрғон"
"1417","128","Jarqo‘rg‘on","Жарқўрғон","Жарқўрғон"
"1418","128","Kakaydi","Какайди","Какайди"
"1419","128","Kafrun","Кафрун","Кафрун"
"1420","128","Qoraqursoq","Қорақурсоқ","Қорақурсоқ"
"1421","128","Markaziy Surxon","Марказий Сурхон","Марказий Сурхон"
"1422","128","Minor","Минор","Минор"
"1423","128","Minor","Минор","Минор"
"1424","128","Oqqo‘rg‘on","Оққўрғон","Оққўрғон"
"1425","128","Surxon","Сурхон","Сурхон"
"1426","128","Chorjo‘y","Чоржўй","Чоржўй"
"1427","128","Sharq yulduzi","Шарқ юлдузи","Шарқ юлдузи"
"1428","129","Bandixon","Бандихон","Бандихон"
"1429","129","Zarkamar","Заркамар","Заркамар"
"1430","129","Istara","Истара","Истара"
"1431","129","Karmaki","Кармаки","Кармаки"
"1432","129","Kirshak","Киршак","Киршак"
"1433","129","Kunchiqish","Кунчиқиш","Кунчиқиш"
"1434","129","Qiziriq","Қизириқ","Қизириқ"
"1435","129","Mehnatobod","Меҳнатобод","Меҳнатобод"
"1436","129","Olmazor","Олмазор","Олмазор"
"1437","129","Paxtakor","Пахтакор","Пахтакор"
"1438","129","Sariq","Сариқ","Сариқ"
"1439","129","Chorvador","Чорвадор","Чорвадор"
"1440","129","Sharq Istara","Шарқ Истара","Шарқ Истара"
"1441","129","Yangi yo‘l","Янги йўл","Янги йўл"
"1442","129","Yangi hayot","Янги ҳаёт","Янги ҳаёт"
"1443","130","Azlarsoy","Азларсой","Азларсой"
"1444","130","Arslonboyli","Арслонбойли","Арслонбойли"
"1445","130","Bog‘ora","Боғора","Боғора"
"1446","130","Jaloir","Жалоир","Жалоир"
"1447","130","Jaloir Qo‘rg‘oni","Жалоир Қўрғони","Жалоир Қўрғони"
"1448","130","Jiydali","Жийдали","Жийдали"
"1449","130","Ketmon","Кетмон","Кетмон"
"1450","130","Qarsoqli","Қарсоқли","Қарсоқли"
"1451","130","Qumqo‘rg‘on","Қумқўрғон","Қумқўрғон"
"1452","130","Qumqo‘rg‘on","Қумқўрғон","Қумқўрғон"
"1453","130","Navbahor","Навбаҳор","Навбаҳор"
"1454","130","Oqjar","Оқжар","Оқжар"
"1455","130","Oqqapchig‘ay","Оққапчиғай","Оққапчиғай"
"1456","130","Oqsoy","Оқсой","Оқсой"
"1457","130","Hurriyat","Ҳуррият","Ҳуррият"
"1458","130","Sheroziy","Шерозий","Шерозий"
"1459","130","Elbayon","Элбаён","Элбаён"
"1460","130","Elobod","Элобод","Элобод"
"1461","130","Yuqori Kakaydi","Юқори Какайди","Юқори Какайди"
"1462","130","Yangiyer","Янгиер","Янгиер"
"1463","131","Baynalmilal","Байналмилал","Байналмилал"
"1464","131","Baxt","Бахт","Бахт"
"1465","131","Beshqo‘ton","Бешқўтон","Бешқўтон"
"1466","131","Boldir","Болдир","Болдир"
"1467","131","Guliston","Гулистон","Гулистон"
"1468","131","Iftixor","Ифтихор","Ифтихор"
"1469","131","Qozoyoqli","Қозоёқли","Қозоёқли"
"1470","131","Qorakamar","Қоракамар","Қоракамар"
"1471","131","Muzrabot","Музработ","Музработ"
"1472","131","Navbahor","Навбаҳор","Навбаҳор"
"1473","131","Obodon","Ободон","Ободон"
"1474","131","Ozod Vatan","Озод Ватан","Озод Ватан"
"1475","131","Oq oltin","Оқ олтин","Оқ олтин"
"1476","131","Sarhad","Сарҳад","Сарҳад"
"1477","131","Taskent","Таскент","Таскент"
"1478","131","Xalqobod","Халқобод","Халқобод"
"1479","131","Chegarachi","Чегарачи","Чегарачи"
"1480","131","Sharq yulduzi","Шарқ юлдузи","Шарқ юлдузи"
"1481","131","Sho‘rob","Шўроб","Шўроб"
"1482","132","Botosh","Ботош","Ботош"
"1483","132","Bo‘ston","Бўстон","Бўстон"
"1484","132","Vaxshivor","Вахшивор","Вахшивор"
"1485","132","Gulobod","Гулобод","Гулобод"
"1486","132","Dug‘oba","Дуғоба","Дуғоба"
"1487","132","Jobu","Жобу","Жобу"
"1488","132","Ipoq","Ипоқ","Ипоқ"
"1489","132","Qorliq","Қорлиқ","Қорлиқ"
"1490","132","Qorliq","Қорлиқ","Қорлиқ"
"1491","132","Qurama","Қурама","Қурама"
"1492","132","Lutfiy","Лутфий","Лутфий"
"1493","132","Mirshodi","Миршоди","Миршоди"
"1494","132","Mormin","Мормин","Мормин"
"1495","132","Oq oltin","Оқ олтин","Оқ олтин"
"1496","132","Oqarbuloq","Оқарбулоқ","Оқарбулоқ"
"1497","132","Oltinsoy","Олтинсой","Олтинсой"
"1498","132","Uzumzor","Узумзор","Узумзор"
"1499","132","Xayrandara","Хайрандара","Хайрандара"
"1500","132","Xo‘jasoat","Хўжасоат","Хўжасоат"
"1501","132","Chep","Чеп","Чеп"
"1502","132","Shakarqamish","Шакарқамиш","Шакарқамиш"
"1503","132","Ekraz","Экраз","Экраз"
"1504","132","Yangiqurilish","Янгиқурилиш","Янгиқурилиш"
"1505","133","Bog‘i iram","Боғи ирам","Боғи ирам"
"1506","133","Bo‘yropo‘sht","Бўйропўшт","Бўйропўшт"
"1507","133","Buyuk kelajak","Буюк келажак","Буюк келажак"
"1508","133","Dashnobod","Дашнобод","Дашнобод"
"1509","133","Navro‘z","Наврўз","Наврўз"
"1510","133","Sangardak","Сангардак","Сангардак"
"1511","133","Sariosiyo","Сариосиё","Сариосиё"
"1512","133","So‘fiyon","Сўфиён","Сўфиён"
"1513","133","Toqchiyon","Тоқчиён","Тоқчиён"
"1514","133","Tortuli","Тортули","Тортули"
"1515","133","O‘zbekiston","Ўзбекистон","Ўзбекистон"
"1516","133","Xufar","Хуфар","Хуфар"
"1517","133","Sharg‘un","Шарғун","Шарғун"
"1518","133","Yangihayot","Янгиҳаёт","Янгиҳаёт"
"1519","135","At-Termiziy","Ат-Термизий","Ат-Термизий"
"1520","135","Kokildorota","Кокилдорота","Кокилдорота"
"1521","135","Qizilboy","Қизилбой","Қизилбой"
